Features	feature_importance
Cytoplasm_Texture_Contrast_GFP_3_02_256	0.0005346103276464533
Nuclei_Correlation_RWC_RFP_DAPI	0.0005303710722231714
Cells_RadialDistribution_MeanFrac_GFP_1of4	0.0005249847432357706
Cytoplasm_AreaShape_Eccentricity	0.0005217179226104103
Cells_RadialDistribution_MeanFrac_RFP_2of4	0.0005120830528636272
Nuclei_AreaShape_Extent	0.0005108697184514383
Nuclei_Intensity_MADIntensity_RFP	0.0005083421543811491
Nuclei_Neighbors_FirstClosestDistance_Adjacent	0.0005049402878924833
Cytoplasm_AreaShape_Zernike_9_1	0.0005007530915029198
Nuclei_AreaShape_Zernike_9_1	0.0004992764244112851
Nuclei_AreaShape_Zernike_7_3	0.0004991892498283547
Cells_Correlation_K_RFP_GFP	0.0004952979009393711
Nuclei_Correlation_Correlation_DAPI_RFP	0.0004897284957201366
Cells_RadialDistribution_RadialCV_DAPI_4of4	0.00048796029063641815
Nuclei_AreaShape_Zernike_7_7	0.0004837572257871266
Cytoplasm_AreaShape_Zernike_4_2	0.0004833743798142777
Nuclei_AreaShape_Zernike_7_1	0.000481894826814387
Nuclei_Correlation_Correlation_CY5_RFP	0.0004805453098058443
Nuclei_RadialDistribution_FracAtD_GFP_2of4	0.00047610153554999014
Nuclei_AreaShape_Zernike_5_3	0.0004732431761124022
Cytoplasm_AreaShape_Zernike_4_0	0.00047152047885830117
Nuclei_RadialDistribution_RadialCV_CY5_2of4	0.00046735933250356064
Nuclei_RadialDistribution_FracAtD_DAPI_4of4	0.0004625487627393367
Nuclei_AreaShape_Zernike_5_5	0.0004602699275944603
Cytoplasm_AreaShape_Zernike_9_7	0.0004562272470847438
Nuclei_AreaShape_Zernike_6_4	0.00044149005841059825
Cytoplasm_RadialDistribution_MeanFrac_RFP_1of4	0.0004389407813506213
Nuclei_AreaShape_Zernike_9_3	0.0004351102591554203
Nuclei_AreaShape_Orientation	0.00043414650403141865
Nuclei_AreaShape_Zernike_6_6	0.000433589450454723
Nuclei_AreaShape_Zernike_8_4	0.0004332956507913002
Cytoplasm_Texture_Contrast_RFP_3_02_256	0.00043295636910290614
Cells_RadialDistribution_FracAtD_RFP_4of4	0.0004300061231164442
Nuclei_RadialDistribution_FracAtD_CY5_4of4	0.0004262740046532982
Cytoplasm_Intensity_MADIntensity_CY5	0.00042280762157206604
Cytoplasm_AreaShape_Zernike_5_1	0.0004183978031079259
Cells_AreaShape_Zernike_6_4	0.0004122597901673838
Cells_AreaShape_Zernike_5_1	0.00041094294159393533
Cytoplasm_AreaShape_Zernike_9_3	0.0004053924447160132
Cytoplasm_RadialDistribution_RadialCV_CY5_1of4	0.00039831196539293355
Nuclei_Intensity_IntegratedIntensity_CY5	0.0003973758624521403
Nuclei_RadialDistribution_RadialCV_GFP_2of4	0.00039639821008612705
Nuclei_RadialDistribution_FracAtD_GFP_1of4	0.0003922737886794707
Cells_AreaShape_Zernike_7_7	0.0003897589333767001
Cells_AreaShape_Zernike_9_3	0.0003841668464181547
Nuclei_AreaShape_Zernike_7_5	0.00038406622153510717
Nuclei_AreaShape_Zernike_8_2	0.0003814711441672842
Cytoplasm_AreaShape_Zernike_6_2	0.00037841165966519215
Nuclei_AreaShape_Zernike_9_9	0.00037386438021456454
Nuclei_AreaShape_Zernike_8_6	0.00036305033405818613
Cytoplasm_RadialDistribution_RadialCV_CY5_3of4	0.0003582533141661958
Cytoplasm_RadialDistribution_FracAtD_RFP_1of4	0.0003572720072832255
Nuclei_AreaShape_Zernike_4_2	0.0003565667191739444
Nuclei_AreaShape_Zernike_8_0	0.00035471973611877214
Cytoplasm_RadialDistribution_RadialCV_RFP_3of4	0.0003473130076929075
Cells_RadialDistribution_RadialCV_RFP_1of4	0.00034535760591455705
Nuclei_RadialDistribution_FracAtD_GFP_3of4	0.00034033099729326936
Nuclei_Intensity_MassDisplacement_RFP	0.00033976123109672536
Cells_AreaShape_Zernike_7_1	0.00033538088983401575
Cells_RadialDistribution_RadialCV_DAPI_1of4	0.00032287863218277154
Cells_AreaShape_Zernike_8_0	0.00031737447967158846
Cells_AreaShape_Zernike_8_4	0.0003137023965031797
Cytoplasm_AreaShape_Zernike_3_1	0.00031269547654070163
Cells_Neighbors_FirstClosestDistance_Adjacent	0.00031153609395149535
Nuclei_RadialDistribution_RadialCV_RFP_2of4	0.0003087084297164391
Cytoplasm_Texture_SumVariance_DAPI_3_03_256	0.0003043761774742649
Nuclei_Correlation_K_DAPI_GFP	0.0003022426018947707
Nuclei_RadialDistribution_MeanFrac_DAPI_1of4	0.0002844290305980475
Nuclei_AreaShape_Zernike_6_0	0.0002837833455213398
Nuclei_Texture_Contrast_RFP_3_03_256	0.00028345057150126936
Cytoplasm_AreaShape_Zernike_6_0	0.0002742940255518826
Nuclei_RadialDistribution_RadialCV_RFP_1of4	0.0002718128698176847
Cells_AreaShape_Zernike_5_3	0.0002670365325809784
Cells_Texture_InfoMeas2_RFP_3_02_256	0.00026159346054443133
Nuclei_Texture_Contrast_GFP_3_02_256	0.00023586631986138057
Nuclei_Intensity_MassDisplacement_CY5	0.00023549839925273263
Nuclei_AreaShape_Zernike_9_5	0.0002276779406240303
Cells_AreaShape_Zernike_9_9	0.00022017203390859228
Cytoplasm_AreaShape_Zernike_8_0	0.00021050816618508277
Cells_RadialDistribution_RadialCV_RFP_2of4	0.00020894645819346887
Cells_AreaShape_Zernike_9_1	0.00020801219569221884
Cells_AreaShape_Zernike_3_1	0.00018601028899345155
Cytoplasm_AreaShape_Zernike_5_3	0.00018590573739909598
Nuclei_AreaShape_Zernike_9_7	0.0001657088095884735
Cytoplasm_AreaShape_Zernike_8_4	0.00016187916186112704
Cells_Granularity_2_GFP	0.00013917128036292369
Cytoplasm_AreaShape_Zernike_7_3	0.00013767552734971335
Cytoplasm_Intensity_MassDisplacement_GFP	0.00013350958048145023
Cytoplasm_AreaShape_Zernike_8_2	0.00012687642543367952
Cells_AreaShape_Zernike_8_2	0.0001159171817452243
Cells_RadialDistribution_RadialCV_RFP_4of4	0.00011306293185192719
