parameter_search_idx	min_test_merror_mean	min_test_merror_std	min_test_merror_mean_idx	max_test_accuracy_mean
1338	0.23909763752619226	0.009433352843601485	82	0.7609023624738077
1339	0.23796001690693092	0.0036594039492706103	55	0.7620399830930691
1340	0.2728476487675027	0.005154900349953051	99	0.7271523512324973
1341	0.23871669199708623	0.00835828543013712	57	0.7612833080029138
1342	0.2330296680665845	0.006172202631845961	91	0.7669703319334155
1343	0.24819788303641288	0.007822136882975263	62	0.7518021169635871
1344	0.24023399911868126	0.004648307092285622	91	0.7597660008813187
1345	0.24724875671106233	0.008888970638678368	64	0.7527512432889376
1346	0.23814761189600436	0.009924829751605645	99	0.7618523881039956
1347	0.2430785003192532	0.006444685564827002	94	0.7569214996807467
1348	0.2673478601041395	0.005120144919452087	98	0.7326521398958605
1349	0.2584380873584719	0.00732385395608031	98	0.741561912641528
1350	0.25104166479311496	0.006393980095956212	46	0.748958335206885
1351	0.25919530203152963	0.007427387857606634	99	0.7408046979684704
1352	0.24668111549772026	0.007962163918629285	62	0.7533188845022798
1353	0.23473564934305782	0.008532084792240583	98	0.7652643506569422
1354	0.2652638110740398	0.007137342699329471	95	0.7347361889259603
1355	0.24516380837612525	0.00837230053855833	70	0.7548361916238747
1356	0.24402636761783142	0.00903873421179525	62	0.7559736323821686
1357	0.23985539178215237	0.004123426655049932	81	0.7601446082178476
1358	0.2294295709416621	0.008261468485033957	93	0.770570429058338
1359	0.26393445866345316	0.01137411467086013	24	0.7360655413365469
1360	0.2372010036241985	0.005358745730000553	63	0.7627989963758015
1361	0.24061422520391734	0.007935659530642377	70	0.7593857747960826
1362	0.23549322373805048	0.009373618167354316	49	0.7645067762619495
1363	0.23833718535572004	0.007396837784852647	97	0.76166281464428
1364	0.23909799724812722	0.006204031001025499	95	0.7609020027518728
1365	0.24573216903333722	0.009800055708729114	65	0.7542678309666628
1366	0.23814869106180922	0.007377251041686777	56	0.7618513089381908
1367	0.23321780263856037	0.010327508409098745	77	0.7667821973614396
1368	0.23796073635080087	0.004729393108686022	94	0.7620392636491992
1369	0.23530544888800958	0.007526121708525237	94	0.7646945511119905
1370	0.23890788420550915	0.007169358101546601	77	0.7610921157944909
1371	0.23795983704596346	0.006259447071935952	62	0.7620401629540365
1372	0.24421809940915673	0.007199503114205916	98	0.7557819005908433
1373	0.2377697240033454	0.007718301805639742	68	0.7622302759966546
1374	0.24004298677122585	0.009872403413800319	74	0.7599570132287742
1375	0.23606068509042513	0.008225772301461237	63	0.7639393149095749
1376	0.23738985764004425	0.005498932442509607	98	0.7626101423599557
1377	0.23815102925438633	0.007783949929971523	94	0.7618489707456136
1378	0.24156245222443049	0.005606754861908222	52	0.7584375477755695
1379	0.2394762448627211	0.005934763781271986	98	0.7605237551372789
1380	0.25350935726683277	0.008601694316156679	91	0.7464906427331672
1381	0.2366312040792468	0.010011132191547475	99	0.7633687959207532
1382	0.22980530050271142	0.009189327409201864	99	0.7701946994972886
1383	0.23435650242362654	0.006441396804692921	95	0.7656434975763735
1384	0.23530436972220473	0.010352557859857637	88	0.7646956302777953
1385	0.2506626977346511	0.0050619027705958025	98	0.7493373022653489
1386	0.2385267588154357	0.007611255035974282	61	0.7614732411845643
1387	0.23644235006340097	0.005080718721671706	97	0.763557649936599
1388	0.2423198467584557	0.006895217796810821	75	0.7576801532415443
1389	0.25104040576634257	0.007888086430431556	79	0.7489595942336574
1390	0.2442155813556121	0.009901831163091243	66	0.7557844186443878
1391	0.2726575357248847	0.002274386418436123	99	0.7273424642751153
1392	0.2343563225626591	0.003895592015429969	74	0.765643677437341
1393	0.26222829752601245	0.006767510818779779	99	0.7377717024739876
1394	0.24156083347572324	0.008506926022521961	96	0.7584391665242768
1395	0.2305634144806065	0.008118021879754427	81	0.7694365855193935
1396	0.23359640997508926	0.0100787725747974	95	0.7664035900249108
1397	0.27208935492864017	0.008344637488520072	99	0.7279106450713598
1398	0.23795785857532126	0.007475927290086008	68	0.7620421414246787
1399	0.24800723041089237	0.007295460549579474	52	0.7519927695891077
